,cos_similarity,match_sentence,post_id,sentence,symptom,user_id
734,0.7548477649688721,my symptoms included dizzy,594729961867757,Symptoms were dizziness and severe headaches.,lightheaded,100045796997669
735,0.7949732542037964,I had vertigo,596993628308057,I had post Covid vertigo as well.,lightheaded,1811057251
736,0.9114035367965698,has anyone else leg swelling,597341341606619,Has anyone else experienced the severe leg pain and swelling?,leg,100034685135929
737,0.7624465227127075,my symptoms included rapid heartbeat,597576738249746,"I have an array of long haul symptoms, but the one that is really kicking my butt lately is irregular rapid heart beat.",heart,1156107818
738,0.819961428642273,dealing with vertigo,598107901529963,Vertigo and heart issues.,lightheaded,1197911531
739,0.8925367593765259,I had stroke,600373144636772,Had a stroke.,stroke,2600187
740,0.7783987522125244,I experienced blood clot,600373144636772,Blood clots.,blood clot,2600187
741,0.7708387970924377,dealing with trouble breathing,601896357817784,The breathing difficulty is intermittent and tolerable.,breathing,100000124982473
742,0.8159468173980713,I had vertigo,605443710796382,Yes had Vertigo for almost a year,lightheaded,1197911531
743,0.8221127986907959,my symptoms included shortness of breath,607153987292021,"Im having very similar symptoms shortness of breath (gasping all day long), pain in chest and headaches.",breathing,100008638804504
744,0.831180214881897,dealing with shortness of breath,607153987292021,If you find anything that helps with shortness of breath please do share.,breathing,100008638804504
745,0.8105463981628418,I experienced shortness of breath,607255910615162,No shortness of breath.,breathing,1360513246
746,0.7534178495407104,has anyone else blood clot,607734200567333,Has anyone suffered blood clots (caused by covid) as well as long covid?,blood clot,677327552
747,0.8348109126091003,I had shortness of breath,607862850554468,And i still have shortness of breath.,breathing,680677477
748,0.8455488681793213,dealing with vertigo,607891200551633,Vertigo exercises.,lightheaded,100011028547278
749,0.8443804979324341,dealing with leg pain,608985167108903,How about leg pain?,leg,100000707783081
750,0.9235663414001465,has anyone else leg pain,612003990140354,Any one suffering from leg pain ?,leg,100021396590108
751,0.7945719957351685,my symptoms included stroke,613357233338363,I am having multiple Mini stroke like symptoms.,stroke,681181449
752,0.835777997970581,has anyone else stroke,613357233338363,Did anyone else have these stroke like symptoms?,stroke,681181449
753,0.7819627523422241,I experienced trouble breathing,614883916519028,I am still having breathing issues.,breathing,1841179943
754,0.8048175573348999,dealing with vertigo,615723676435052,I was diagnosed with vertigo a few years ago.,lightheaded,100000589532771
755,0.8117958307266235,I had heart problem,615735226433897,What heart problem did u have?,heart,100012521381186
756,0.7921386957168579,I experienced vertigo,617665992907487,This is called vertigo.,lightheaded,1115182138
757,0.759100615978241,I felt shortness of breath,618545605853024,Short of breath.,breathing,100001702261526
758,0.7813516855239868,I had blood clot,619195542754532,Ive had blood clots in both lungs and legs.,blood clot,1149358696
759,0.7673975825309753,my symptoms included rapid heartbeat,620921985915221,"My main symptoms are that my heart rate goes over 100 instantly with any minimal activity and my blood oxygen rate goes down, and have chest palpitations on and off.",heart,775589254
760,0.7781795263290405,I had stroke,621400009200752,I had a stroke in June.,stroke,1170620268
761,0.7901105284690857,dealing with trouble breathing,621520949188658,Does anyone have any insight or helpful tips to help get this breathing situation better.,breathing,513950316
762,0.8291982412338257,my symptoms included shortness of breath,623425168998236,Still struggling with Shortness of breathe among a lot of other symptoms.,breathing,1148650785
763,0.8987618088722229,has anyone else shortness of breath,623533245654095,I have been dealing with shortness of breath lately.,breathing,100001332076250
764,0.7781671285629272,dealing with leg pain,623786848962068,"I deal with random leg pain right leg, calf ankle behind the knee.",leg,100006381225102
765,0.850652277469635,I had vertigo,625541365453283,Today woke up with vertigo.,lightheaded,100000006464478
766,0.756797194480896,I experienced shortness of breath,626167458724007,I get short of breath if I do anything that compresses my lungs or if I expend too much energy.,breathing,708897102
767,0.788632333278656,I experienced increased heart rate,627127151961371,I have high heart rate,heart,1275930650
768,0.78388911485672,I experienced thrombosis,633533787687539,That sounds like youve got deep vein thrombosis!,blood clot,1411848103
769,0.8604142665863037,I experienced deep vein thrombosis,633533787687539,That sounds like youve got deep vein thrombosis!,dvt,1411848103
770,0.8445348739624023,I experienced shortness of breath,633787201295366,I have had severe shortness of breath for over a month now.,breathing,1315478198
771,0.7835874557495117,has anyone else leg pain,634368177903935,"Anyone still experiencing leg aches, weakness, pains deep in muscle and come-and-go burning sensations in legs ?",leg,44000843
772,0.8011561036109924,I had leg pain,634440454563374,leg pains still here.,leg,607518153
773,0.8601772785186768,my symptoms included pulmonary embolism,634538037587114,Do you mind me asking what symptoms you had of the pulmonary embolisms?,pulmonary embolism,100062728066870
774,0.7524466514587402,I experienced blood clot,634714584236126,"This was my worst pain initially I wondered if it was a blood clot, but it persisted.",blood clot,100003923145921
775,0.8266975283622742,I experienced vertigo,635713481102738,i have had vertigo in the past and it felt the same.,lightheaded,1631264174
776,0.8404868841171265,I experienced trouble breathing,635903847750368,I had breathing issues as well.,breathing,100008325453744
777,0.7815581560134888,has anyone else leg pain,635935621080524,"Anyone experiencing burning, aches and pain in leg muscles ?",leg,44000843
778,0.874042272567749,dealing with shortness of breath,635971841076902,Do breathing exercises to help with the shortness of breath.,breathing,1331822159
779,0.807623565196991,my symptoms included shortness of breath,637043747336543,My doctors thinks its whats causing my shortness of breath ‍,breathing,100001315640843
780,0.773158848285675,I experienced increased heart rate,638454530528798,My heart rate spiked to like 129.,heart,100071518264172
781,0.8252241611480713,I had blood clot,639140860460165,I was passing large blood clots.,blood clot,1784291096
782,0.8142408728599548,I experienced vertigo,639368727403880,Lately I have been experiencing it and the vertigo again.,lightheaded,100000507827966
783,0.8760873079299927,dealing with shortness of breath,639871260686960,Has anyone come up with a solution to shortness of breath.,breathing,100071899720264
784,0.791679859161377,dealing with dizzy,640483480325903,Any ideas for the in and off dizzy spells,lightheaded,100001005412233
785,0.8051941394805908,has anyone else shortness of breath,640493673658217,I don't get short of breath as often.,breathing,100003845966210
786,0.7844439744949341,my symptoms included dizzy,641173616923556,Ive been dizzy for almost 3 weeks.,lightheaded,100060664443802
787,0.8252745270729065,my symptoms included shortness of breath,641697910204460,"Shortness of breath, lung inflammation, post-exertional
malaise, extreme fatigue, and dizziness are my main symptoms that come and go.",breathing,100000543297755
788,0.7821841835975647,dealing with shortness of breath,642288496812068,Please help I have scary shortness of breath,breathing,100000903427736
789,0.7994917631149292,my symptoms included vertigo,642625050411581,"Yes, I have balance issues, and some vertigo, too.",lightheaded,100002488046687
790,0.767601490020752,I experienced increased heart rate,642789293428655,I noticed my heart rate was high after meals.,heart,100075670637968
791,0.8796464204788208,I experienced vertigo,642991620075089,Vertigo,lightheaded,100075194816189
792,0.8753979206085205,has anyone else shortness of breath,643099830364103,Does anyone have shortness of breath and fatigue ?,breathing,100000295967987
793,0.7811102271080017,I experienced shortness of breath,643395786701339,Now I have constant shortness of breath again even while at rest.,breathing,1489460140
794,0.836466372013092,I experienced shortness of breath,643846199989631,Just constant shortness of breath,breathing,1489460140
795,0.8041989803314209,has anyone else dizzy,644049396935813,Im SO dizzy all of the time,lightheaded,505425078
796,0.7715487480163574,has anyone else dizzy,644135843593835,"Yes, sometimes just room spinning dizzy, but lightheaded dizzy all the time.",lightheaded,100000604834707
797,0.8323162794113159,dealing with clot,645543589819892,Clot prevention,blood clot,100075194816189
798,0.7796989679336548,my symptoms included dizzy,646327730041313,I also have dizzy spells.,lightheaded,100000068953271
799,0.7725765109062195,my symptoms included dizzy,646835703024014,I was dizzy for 3 months.,lightheaded,100011084622834
800,0.7738085985183716,has anyone else dizzy,646835703024014,Occasional dizziness now.,lightheaded,100011084622834
801,0.7677246332168579,has anyone else dizzy,647240589650192,I also have been dealing with dizziness.,lightheaded,100000772576785
802,0.8474341034889221,I had vertigo,647393706301547,I developed Vertigo as well!!,lightheaded,100000669306211
803,0.7858085632324219,I experienced shortness of breath,647394193268000,I had palpitations and shortness of breath with it.,breathing,628296475
804,0.8164916634559631,I experienced vertigo,647396336301284,I developed pretty significant vertigo 2 days ago.,lightheaded,1344861525
805,0.8598843812942505,has anyone else lightheadedness,647960572911527,No I havent just a little lightheaded sometimes,lightheaded,100000295967987
806,0.7628823518753052,I had blood clot,647971269577124,I suspected a blood clot and I went to ED.,blood clot,1356951616
807,0.7987667322158813,I experienced rapid heartbeat,648391219834964,My heart rate is rapid.,heart,100000887076824
808,0.8469181060791016,I had pulmonary embolism,648487639525487,Yeah but I had a pulmonary embolism infarct,pulmonary embolism,1411848103
809,0.7682960033416748,my symptoms included dizzy,648517699822316,"I am dizzy, lightheaded, and nauseous daily.",lightheaded,100003875637229
810,0.7682960033416748,my symptoms included dizzy,648518723155547,"I am dizzy, lightheaded, and nauseous daily.",lightheaded,100003875637229
811,0.7512627840042114,I experienced trouble breathing,649275196413233,"Breathing issues again, exactly the same as before.",breathing,100014184078066
812,0.863587498664856,I experienced shortness of breath,649910192716565,Yes shortness of breath,breathing,100000295967987
813,0.8126919269561768,I had increased heart rate,650396026301150,it was usually when my heart rate was increasing.,heart,100002514344549
814,0.7797914743423462,I experienced vertigo,650547859319465,Vertigo over  it,lightheaded,1584540161
815,0.8463554382324219,I experienced vertigo,650587512648833,I developed intense vertigo a week ago.,lightheaded,1344861525
816,0.885594367980957,I had vertigo,650627902944629,I had dizziness/ vertigo.,lightheaded,538225265
817,0.764281690120697,I had vertigo,650708429303408,Vertigo also a part of my new world,lightheaded,1070787353
818,0.8441351652145386,I experienced vertigo,650744009299850,Lots of vertigo,lightheaded,530450973
819,0.7598665952682495,dealing with vertigo,650755162632068,There is other groups for vertigo.,lightheaded,100057319562251
820,0.8610353469848633,my symptoms included vertigo,650875186253234,My symptoms are vertigo severely on and off.,lightheaded,100000481939237
821,0.8036908507347107,has anyone else dizzy,651117759262475,I am still dizzy to this day.,lightheaded,100000609065225
822,0.7618452310562134,dealing with vertigo,651257892581795,Let me tell when I tell you I've taken every medicine for dizziness AKA vertigo.,lightheaded,1286925072
823,0.7852676510810852,my symptoms included vertigo,651411256199627,"I have all of the symptoms that you mentioned, as well as awful vertigo, vision changes, and pressure in my ears.",lightheaded,100006803562879
824,0.8285846710205078,I had vertigo,651879299186321,"Yes, I had really bad vertigo this morning.",lightheaded,100077478130163
825,0.8137699365615845,has anyone else dizzy,651952272512357,Yes I get dizzy,lightheaded,100003501242009
826,0.7743897438049316,I experienced vertigo,652267355814182,Vertigo shifted to general dizziness for a week or so.,lightheaded,1369712201
827,0.8101449608802795,I experienced shortness of breath,652380739136177,Some shortness of breath.,breathing,100012030766720
828,0.8267120122909546,I had vertigo,652656419108609,I had vertigo as well and the more that i tilt my head the worse it got.,lightheaded,100009315974265
829,0.7705572843551636,my symptoms included dizzy,653001172407467,"If you additionally have dizziness, feeling off balance, and/or ringing in the ears thats could be additionally related.",lightheaded,100000327176621
830,0.7520042061805725,dealing with vertigo,653234182384166,Vertigo and tinnitus,lightheaded,100075194816189
831,0.839013934135437,I had vertigo,653462559027995,Vertigo.,lightheaded,1286925072
832,0.8140811324119568,I experienced shortness of breath,653857549288331,Shortness of breathe.,breathing,100010458948219
833,0.7568629384040833,has anyone else dizzy,654240342283550,Yea it's like Dizziness for me,lightheaded,100055861537267
834,0.8296602964401245,I had leg pain,654442988929952,I have pain in my legs.,leg,100060174404280
835,0.7520802021026611,I experienced leg pain,654448938929357,I have leg tingling,leg,5136664
836,0.7920392155647278,dealing with vertigo,655088555532062,Helped with the vertigo,lightheaded,1286925072
837,0.839013934135437,I had vertigo,655406078833643,Vertigo.,lightheaded,100000988417228
838,0.7641726732254028,I had vertigo,655406078833643,There are some things you know you have never had until you have and vertigo is one!,lightheaded,100000988417228
839,0.7913497090339661,my symptoms included vertigo,655707815470136,"Not as much vertigo, and mine isnt severe.",lightheaded,100000068953271
840,0.757922887802124,I had trouble breathing,657319968942089,I woke last night not breathing.,breathing,100008194531975
841,0.7701601386070251,my symptoms included trouble breathing,658868055453947,I had the same symptoms and still have respiratory issues.,breathing,100001447524713
842,0.9386308193206787,has anyone else shortness of breath,659799722027447,Is anyone else struggling with shortness of breath?,breathing,1074780025
843,0.7516791224479675,I had increased heart rate,660645345276218,My heart and blood pressure was affected.,heart,100006773323686
844,0.7586542367935181,I experienced shortness of breath,661004815240271,Did you happen to have chest pain or shortness of breath?,breathing,57008075
845,0.7749153971672058,I had shortness of breath,7246480955377328,I got short of breath even when I just climbed up a stairs.,breathing,100005966086049
846,0.7630730867385864,has anyone else shortness of breath,7348276185197804,Still shortness of breath somedays.,breathing,1542609864
847,0.7706999778747559,I experienced vertigo,7530441623647925,But I do get vertigo normally.,lightheaded,1660265883
848,0.7565920352935791,my symptoms included vertigo,7574878255870928,I had all the neurological symptoms like numbness and vertigo.,lightheaded,654418957
849,0.7700172066688538,my symptoms included dizzy,7685158601509559,I had the dizziness for some months.,lightheaded,1230991684
850,0.8327891230583191,I had vertigo,7686189418073144,Yep three days I had a type of vertigo,lightheaded,100001082867793
851,0.784554123878479,I experienced vertigo,7736873666338052,I have experienced this along with neuropathy and vertigo.,lightheaded,654418957
852,0.798076868057251,has anyone else vertigo,7737976252894460,Vertigo all the time too.,lightheaded,1660265883
853,0.7611963748931885,I had leg pain,7771644086194343,I had sever leg cramps for a long time.,leg,1398085332
854,0.7859410643577576,my symptoms included shortness of breath,403953910945364,I have had shortness of breath since mid august and on my way to see a pulmonologist right now.,breathing,100001073769532
855,0.7612417340278625,I had blood clot,405249004149188,They thought i had a stroke or blood clots.,blood clot,100059213315584
856,0.7619758248329163,I experienced increased heart rate,407034627303959,Last Friday i suddenly had a heart rate spike and its been up since.,heart,1278620074
857,0.7779110074043274,I experienced increased heart rate,407040143970074,Has your heart rate spiked over 130 before?,heart,1278620074
858,0.7623773813247681,I experienced shortness of breath,407981080542647,I still get short of breath with exertion.,breathing,567475183
859,0.8202207684516907,I had vertigo,410199120320843,I had it on hand for vertigo.,lightheaded,1770531827
860,0.779060959815979,my symptoms included lightheadedness,411541010186654,Dizziness and lightheaded.,lightheaded,100000140450634
861,0.7897823452949524,has anyone else blood clot,412668800073875,Did you ever have blood clots that were seen on any tests?,blood clot,100006551443056
862,0.8320633172988892,I experienced vertigo,414440146563407,"I just saw the doctor, today, for the vertigo I'm experiencing.",lightheaded,1059111124
863,0.7510812878608704,I had increased heart rate,414452146562207,I had elevated heart rate but that stopped last Tuesday.,heart,1278620074
864,0.8282293081283569,has anyone else shortness of breath,416002553073833,Haven't had the shortness of breath in 2 days now so far.,breathing,1081481287
865,0.7763146758079529,I had trouble breathing,416021479738607,"I had trouble breathing, short of breath, and could barely talk.",breathing,100000491740004
866,0.7774814367294312,has anyone else shortness of breath,416829182991170,I havent had shortness of breath in the last 4 days so hoping its done with.,breathing,1584819970
867,0.7809612154960632,has anyone else vertigo,416901156317306,It recently got worse the last few weeks and I started experiencing vertigo.,lightheaded,799370371
868,0.7833169102668762,my symptoms included heart problem,417204909620264,I'm suddenly have cardiac symptoms now too,heart,1591711148
869,0.8631025552749634,I felt dizzy,418576949483060,I was so dizzy.,lightheaded,1182414538
870,0.8307089805603027,has anyone else trouble breathing,420561462617942,Had you ever had any breathing problems before?,breathing,1324303498
871,0.8593569993972778,has anyone else heart issue,422317042442384,Did you have heart issues as well?,heart,100000735527386
872,0.7803909778594971,has anyone else shortness of breath,423604368980318,However til this day I still suffer from shortness of breath from time-to-time.,breathing,1115182138
873,0.7837921380996704,I experienced shortness of breath,423604368980318,"The shortness of breath is something I pray will go away soon, its been scary.",breathing,1115182138
874,0.7941951751708984,has anyone else shortness of breath,423659162308172,I still have a lot of shortness of breath and fatigue.,breathing,888450253
875,0.7772974967956543,I experienced leg swelling,423771015630320,this looks similar to what's going on with my legs... drs csnt figure it out I also have alot of swelling.,leg,100022449246130
876,0.7528642416000366,I experienced shortness of breath,423875108953244,We were prescribed medicine for that and the shortness of breath stopped.,breathing,583830051
877,0.845453679561615,dealing with shortness of breath,423875108953244,What i would suggest to you is consult your doctor about your shortness of breath.,breathing,583830051
878,0.7779674530029297,I experienced pulmonary embolism,424053188935436,When I developed chest pain the first thing they checked was possible pulmonary embolism.,pulmonary embolism,1221455190
879,0.7859404683113098,dealing with pulmonary embolism,424053188935436,Pulmonary embolism is clots in the lungs an potentially serious.,pulmonary embolism,1221455190
880,0.7791069149971008,I experienced blood clot,424221255585296,Im worried about it being a blood clot.,blood clot,1532035677
881,0.7679016590118408,I experienced trouble breathing,424324268908328,I'm having more breathing problems.,breathing,100006551443056
882,0.8327879309654236,I experienced shortness of breath,424570965550325,That caused slight shortness of breath.,breathing,100003743100740
883,0.7853681445121765,I experienced shortness of breath,424575695549852,You may be short of breath but actually be getting enough oxygen.,breathing,1221455190
884,0.8522413969039917,dealing with heart issue,424597952214293,Heart issues?,heart,1221455190
885,0.8545092344284058,dealing with trouble breathing,424597952214293,Breathing issues?,breathing,1221455190
886,0.7770712971687317,I experienced pulmonary embolism,424600552214033,Pulmonary embolism is a possibility and is best checked by a CT angiogram.,pulmonary embolism,1221455190
887,0.768366813659668,I had leg pain,425469522127136,"My left lower leg hurt me so bad, like knee down.",leg,100000458977333
888,0.7686046361923218,I experienced leg pain,425650292109059,Slight pain in the right leg.,leg,1525987118
889,0.7929041385650635,my symptoms included blood clot,425830352091053,"https://
www.webmd.com/
dvt/
blood-clot-sympt
oms",blood clot,1115182138
890,0.7913211584091187,dealing with trouble breathing,425911275416294,If you live elsewhere just google it or find a physical therapy place that helps ppl with breathing issues.,breathing,1503790937
891,0.8471509218215942,I had trouble breathing,426591085348313,Had some issues with breathing.,breathing,1407740100
892,0.772095263004303,I had increased heart rate,427154745291947,I was having the heart rate problems also.,heart,58401286
893,0.8461627960205078,I had shortness of breath,427154745291947,Still having shortness of breath.,breathing,58401286
894,0.8665051460266113,has anyone else trouble breathing,427205278620227,Are you also having trouble breathing?,breathing,58401286
895,0.7621877193450928,I experienced rapid heartbeat,428091611864927,I have felt the rapid heart rate a few times and just thought it was bc I was out of breath.,heart,100008249952901
896,0.7730249166488647,my symptoms included trouble breathing,428762615131160,"Difficulty breathing, coughing, severe fatigue, many many other symptoms.",breathing,100002680261366
897,0.8120360970497131,my symptoms included vertigo,428893585118063,I also get vertigo and dizziness.,lightheaded,100000228834686
898,0.812995195388794,I experienced shortness of breath,429180898422665,I have shortness of breath as soon as I eat/drink.,breathing,100008991970966
899,0.8018500804901123,I had shortness of breath,429266068414148,I was not short of breath at all at the beginning.,breathing,1680394317
900,0.8482320308685303,I experienced shortness of breath,433015644705857,I have shortness of breath even resting.,breathing,100006327242419
901,0.8371852040290833,I had leg pain,433254964681925,I had pain in my lower legs and knees.,leg,100000401550465
902,0.7701958417892456,I had leg pain,433691554638266,Woke up this morning with terrible leg pain.,leg,1045116404
903,0.7651546597480774,I had vertigo,434816421192446,"Also had migraines, vertigo, nausea, that went along with it.",lightheaded,759495392
904,0.8036864995956421,I experienced vertigo,434955157845239,Woke up two days ago really dizzy with vertigo.,lightheaded,100000421483950
905,0.7868112921714783,I experienced increased heart rate,435062624501159,My heart rate from the get go increased.,heart,100000769110131
906,0.8010227084159851,I experienced dizzy,435067551167333,The dizziness I feel.,lightheaded,100000099150239
907,0.8779640197753906,I experienced shortness of breath,435541691119919,Just shortness of breath,breathing,1002967793
908,0.765569806098938,I had leg swelling,435570377783717,And since last weekend my ankles and legs have been swelling!,leg,817386911
909,0.8351263999938965,I experienced shortness of breath,436123547728400,Shortness of breath has been my #1 symptom.,breathing,100002407335455
910,0.8141347169876099,my symptoms included trouble breathing,436129431061145,With all your symptoms maybe you should try a pulmonologist to have them do breathing tests on you.,breathing,100002075013266
911,0.8263027667999268,I had shortness of breath,436133654394056,I also had fatigue and shortness of breath.,breathing,100001136022713
912,0.9303313493728638,dealing with pulmonary embolism,436235884383833,pulmonary embolism,pulmonary embolism,100004915242099
913,0.7523698806762695,my symptoms included heart issue,436336544373767,"I feel sob, chest pain and pressure, rapid irregular heartbeat and weakness.",heart,1177864683
914,0.7566303014755249,has anyone else leg swelling,436380211036067,"Are your core, feet and legs swelling?",leg,100000506333102
915,0.8123270273208618,my symptoms included faint,436431501030938,"There are other symptoms like dizziness, and fainting.",lightheaded,1153392828
916,0.767166018486023,my symptoms included dizzy,436495524357869,I get dizzy if I bend down or turn my head,lightheaded,100000228834686
917,0.751096785068512,my symptoms included dizzy,436768447663910,I also get dizzy and then I eat and feel better.,lightheaded,1195427087
918,0.796085774898529,dealing with vertigo,436772360996852,Dr prescribed me meds for vertigo as I was having a lot of trouble with dizziness.,lightheaded,100006781473666
919,0.8743995428085327,I experienced shortness of breath,437022894305132,Shortness of breath.,breathing,1720850192
920,0.8456500768661499,I experienced leg pain,437022894305132,Pain in my legs.,leg,1720850192
921,0.8060453534126282,my symptoms included vertigo,437040340970054,"My only remaining symptoms are vertigo/
dizziness, some mild myalgia, and intense spinal pain.",lightheaded,19101360
922,0.7516707181930542,my symptoms included dizzy,437201017620653,I have dizzy spells too and elevated HR.,lightheaded,100000637801197
923,0.8106803894042969,has anyone else dizzy,437246517616103,Same here very dizzy today,lightheaded,100000228834686
924,0.8390148878097534,has anyone else lightheadedness,437944060879682,I also have been getting lightheaded regularly.,lightheaded,749174223
925,0.8016225099563599,has anyone else lightheadedness,437945694212852,"Everyday Im lightheaded, sometimes worse than others.",lightheaded,749174223
926,0.8533209562301636,I had clot,438033897537365,It was my first clot.,blood clot,100000115663420
927,0.7698473334312439,I had blood clot,438331630840925,I had to have an ultrasound to rule out blood clots,blood clot,1029112378
928,0.7752565741539001,I had leg pain,438393507501404,My legs hurt all the time.,leg,526876071
929,0.7682226896286011,I had leg swelling,439162490757839,I noticed the swelling last week.,leg,1244972872
930,0.8082886934280396,has anyone else faint,439687870705301,I've fainted twice.,lightheaded,100007386642035
931,0.7992595434188843,I had blood clot,440486780625410,Except I now also have blood clots.,blood clot,1607324269
932,0.9121211171150208,has anyone else shortness of breath,440493017291453,Do you have shortness of breath?,breathing,100000769110131
933,0.7780381441116333,my symptoms included lightheadedness,440501460623942,"My main symptoms are lightheadedness
, sporadic chest pain, fatigue and brain fog.",lightheaded,100053552153044
934,0.7841809391975403,I felt dizzy,440634973943924,I was so dizzy and nauseated!,lightheaded,542666175
935,0.830234169960022,I experienced leg pain,440993750574713,Some rare times leg pain.,leg,729828888
936,0.7662079930305481,my symptoms included vertigo,441171370556951,"""Vertigo"" can cause nausea as well.",lightheaded,100000079697297
937,0.8210166692733765,dealing with vertigo,441171370556951,The vertigo might be effectively treated by a Physical Therapist trained in balance issues.,lightheaded,100000079697297
938,0.7831602096557617,I had lightheadedness,441249570549131,Yes lightheaded.,lightheaded,100009730389877
939,0.8163408041000366,my symptoms included shortness of breath,441283010545787,My only symptoms were chest tightness and shortness of breath.,breathing,1013007043
940,0.8450779914855957,dealing with shortness of breath,441322323875189,with shortness of breath?,breathing,1352201666
941,0.757703423500061,I experienced increased heart rate,441633767177378,Since then I have had elevated heart rate about 6-8 times.,heart,1101444155
942,0.7589407563209534,my symptoms included trouble breathing,441657207175034,I had other symptoms but I have been an avid fan of breathing exercises for years and I think that is what saved me.,breathing,1472376871
943,0.7550050020217896,I experienced shortness of breath,441796167161138,Im getting nervous about my shortness of breath.,breathing,734162754
944,0.8113495707511902,I experienced increased heart rate,442132833794138,My heart rate is elevated now.,heart,542886923
945,0.760087788105011,dealing with dizzy,442287717111983,Im just constantly dizzy with ear ringing.,lightheaded,100000322097431
946,0.7523431777954102,I experienced fast heartbeat,442287717111983,Fast heart beat,heart,100000322097431
947,0.8487613201141357,I experienced shortness of breath,442403007100454,"However, I still have shortness of breath.",breathing,706990933
948,0.7849165201187134,has anyone else faint,442603210413767,I've fainted Multiple times as well... so scary to experimece all of this still months and months afterwards,lightheaded,1156338198
949,0.8257163166999817,has anyone else heart problem,442615263745895,Do you have any other heart condition?,heart,1396325234
950,0.7695106267929077,my symptoms included leg pain,442630443744377,"I have had a lot of leg pain- one day I felt like I couldnt walk but the others I can walk, it all just hurts .",leg,7005237
951,0.7636687755584717,I experienced clot,442719970402091,I probably should be checked for clots.,blood clot,1196697974
952,0.8498696684837341,has anyone else shortness of breath,442887697051985,Who has shortness of breath still?,breathing,100002407335455
953,0.7789345979690552,has anyone else dizzy,443801280293960,I've had some of the dizzy almost fainting but nothing like you had to deal with.,lightheaded,100000942315699
954,0.7559483647346497,I experienced shortness of breath,443847460289342,Shortness of breath after walking down a hallway?,breathing,1409173661
955,0.7809789180755615,I experienced shortness of breath,443918016948953,I still have shortness of breath and chest pressure.,breathing,1476090410
956,0.8206099271774292,I had stroke,444354970238591,I also had brain stroke.,stroke,100011556661898
957,0.8132845163345337,I had blood clot,444378946902860,Did you get checked for blood clots?,blood clot,100000043172573
958,0.7708827257156372,my symptoms included dizzy,444599280214160,My blood pressure and heart rate have been fairly normal so idk whats causing my dizzy spells.,lightheaded,100052302849587
959,0.8264029622077942,I had blood clot,445501280123960,I think I could have or possibly developed blood clots.,blood clot,100061207456712
960,0.750034511089325,has anyone else dizzy,445688616771893,Sooo dizzy.,lightheaded,100006781473666
961,0.7804936766624451,I had lightheadedness,445688616771893,Sooo lightheaded.,lightheaded,100006781473666
962,0.7681035995483398,my symptoms included vertigo,445922313415190,"I get really dizzy when I drive, play video games or watch certain shows, never a problem before and I had a month worth of vertigo that I was naesous.",lightheaded,500098950
963,0.7842034697532654,I had blood clot,447239506616804,my brother had a blood clot.,blood clot,100003925210178
964,0.7732818126678467,has anyone else shortness of breath,447485199925568,"Mines been since November 19, no shortness of breath?",breathing,100043619684549
965,0.7519288063049316,I experienced vertigo,447583099915778,So basically I have episodes of vertigo from the imbalance in my ears and sudden change.,lightheaded,587098065
966,0.7554285526275635,I had trouble breathing,448104403196981,Still having breathing issues.,breathing,1520597190
967,0.7870317697525024,my symptoms included shortness of breath,448104403196981,"Shortness of breath, sore lungs, fatigue.",breathing,1520597190
968,0.7682240009307861,has anyone else shortness of breath,448510829823005,Poonam Dalal are you having shortness of breath too?,breathing,1618666465
969,0.8227667808532715,I experienced shortness of breath,449055446435210,very random shortness of breath.,breathing,1538618174
970,0.9058923721313477,I experienced shortness of breath,449317556408999,I have shortness of breath.,breathing,1324451350
971,0.7549737691879272,I felt palpitation,449331686407586,Palpitations.,heart,100001574975019
972,0.7830027341842651,I experienced shortness of breath,449401686400586,"I had a ""mild"" case of just fatigue and shortness of breath.",breathing,1341498434
973,0.8449147343635559,I had leg swelling,449655883041833,I even had swelling on my leg I had to go to the ER.,leg,100009986922813
974,0.7830027341842651,I experienced shortness of breath,449663409707747,"I had a ""mild"" case of just fatigue and shortness of breath.",breathing,1341498434
975,0.8046064376831055,I experienced vertigo,449860169688071,I suppose it could be related to the vertigo?,lightheaded,1355855570
976,0.7564377784729004,my symptoms included fast heartbeat,449928029681285,"I have experienced fast heart beat, but mostly I have chest pain, pressure and pain.",heart,100000562961316
977,0.7688039541244507,I experienced shortness of breath,450520439622044,I have a racing heart beat and shortness of breath too.,breathing,1054183528
978,0.7583063840866089,I experienced lightheadedness,450964036244351,"The lightheadedness
is incredible.",lightheaded,100006781473666
979,0.8208658695220947,I felt dizzy,451544589519629,I was shaking and felt very dizzy.,lightheaded,100001438858009
980,0.76131272315979,I experienced dizzy,451821522825269,Just dizzy and nausea now.,lightheaded,100008325453744
981,0.7508686780929565,dealing with heart problem,451840862823335,Previous heart problems?,heart,1672946891
982,0.8458380699157715,my symptoms included blood clot,452016276139127,What were your signs or symptoms of the blood clot?,blood clot,1557241240
983,0.7607109546661377,I experienced increased heart rate,452023096138445,My heart rate was also elevated in the 120 continually.,heart,1136556429
984,0.870319128036499,I had dizzy,452706052736816,Got dizzy.,lightheaded,100023427363427
985,0.7725205421447754,I had faint,452706052736816,FAINTED!,lightheaded,100023427363427
986,0.8060617446899414,I felt lightheadedness,452739849400103,I felt so lightheaded I could barely walk,lightheaded,100000326653717
